crop_id,geography_id,suitability_class,data_kind,dataset_version,reference_sources,method_note
broccoli,mun_0300803000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0300804000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0300805000,low_suitability,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0300806000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0300807000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0300808000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0300809000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0300810000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0300811000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0300812000,low_suitability,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0301401000,no_data,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0301402000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0301403000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0301404000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0301405000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0301406000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0301407000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0301408000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0301409000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0301410000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0301411000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0301412000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0301413000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0301414000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0301415000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0301416000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0301417000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0301418000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0301419000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0301420000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0301421000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0301422000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0301423000,low_suitability,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0301424000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0304901000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0304902000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0304903000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0304904000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0304905000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0304906000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0304907000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0304908000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0304909000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0304910000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0304911000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0304912000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0304913000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0304914000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0304915000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0304916000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0304917000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0304918000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0304919000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0304920000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0304921000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0304922000,low_suitability,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0304923000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0304924000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0304925000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0304926000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0304927000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0304928000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0304929000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0304930000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0304931000,low_suitability,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0304932000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0305402000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0305403000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0305404000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0305405000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0305406000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0305407000,low_suitability,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0305408000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0305409000,low_suitability,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
broccoli,mun_0305410000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
