crop_id,geography_id,period_start,period_end,planned_area_ha,reference_area_ha,area_unit,ratio,risk_level,data_kind,dataset_version
bell_pepper,mun_0203109000,2027-07-01,2027-09-30,30.3326,25.7056,ha,1.180000,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203109000,2027-10-01,2027-12-31,28.6254,23.0850,ha,1.240000,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203110000,2027-01-01,2027-03-31,43.3575,34.1398,ha,1.269999,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203110000,2027-04-01,2027-06-30,59.2221,34.8365,ha,1.700001,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203110000,2027-07-01,2027-09-30,47.5191,38.0153,ha,1.249999,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203110000,2027-10-01,2027-12-31,47.7957,34.1398,ha,1.399999,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203111000,2027-01-01,2027-03-31,51.1869,29.5878,ha,1.730000,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203111000,2027-04-01,2027-06-30,53.4391,30.1916,ha,1.769999,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203111000,2027-07-01,2027-09-30,54.0324,32.9466,ha,1.639999,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203111000,2027-10-01,2027-12-31,22.1909,29.5878,ha,0.750002,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203112000,2027-01-01,2027-03-31,36.5198,25.3610,ha,1.439998,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203112000,2027-04-01,2027-06-30,22.7731,25.8785,ha,0.880001,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203112000,2027-07-01,2027-09-30,42.9246,28.2399,ha,1.519998,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203112000,2027-10-01,2027-12-31,44.1281,25.3610,ha,1.739998,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203113000,2027-01-01,2027-03-31,47.6168,32.8392,ha,1.449999,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203113000,2027-04-01,2027-06-30,25.8022,33.5094,ha,0.769999,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203113000,2027-07-01,2027-09-30,62.1641,36.5671,ha,1.700001,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203113000,2027-10-01,2027-12-31,50.2440,32.8392,ha,1.530001,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203114000,2027-01-01,2027-03-31,41.8781,29.9129,ha,1.400001,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203114000,2027-04-01,2027-06-30,34.7967,30.5234,ha,1.140001,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203114000,2027-07-01,2027-09-30,34.9741,33.3087,ha,1.049999,moderate,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203114000,2027-10-01,2027-12-31,43.3737,29.9129,ha,1.450000,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203115000,2027-01-01,2027-03-31,37.1343,26.3364,ha,1.409999,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203115000,2027-04-01,2027-06-30,35.2048,26.8739,ha,1.310000,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203115000,2027-07-01,2027-09-30,34.8981,29.3261,ha,1.190001,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203115000,2027-10-01,2027-12-31,42.9283,26.3364,ha,1.629999,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203116000,2027-01-01,2027-03-31,46.8723,34.4649,ha,1.360001,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203116000,2027-04-01,2027-06-30,48.1806,35.1683,ha,1.370001,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203116000,2027-07-01,2027-09-30,36.8423,38.3774,ha,0.960000,moderate,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203116000,2027-10-01,2027-12-31,23.4361,34.4649,ha,0.679999,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203117000,2027-01-01,2027-03-31,29.6854,26.9867,ha,1.100001,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203117000,2027-04-01,2027-06-30,24.5083,27.5374,ha,0.890001,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203117000,2027-07-01,2027-09-30,23.1387,30.0502,ha,0.770002,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203117000,2027-10-01,2027-12-31,25.0976,26.9867,ha,0.929999,moderate,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203118000,2027-01-01,2027-03-31,54.0059,35.7655,ha,1.510000,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203118000,2027-04-01,2027-06-30,56.2029,36.4954,ha,1.540000,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203118000,2027-07-01,2027-09-30,43.8082,39.8256,ha,1.100001,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203118000,2027-10-01,2027-12-31,43.6339,35.7655,ha,1.220000,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203119000,2027-01-01,2027-03-31,21.0040,27.6369,ha,0.759998,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203119000,2027-04-01,2027-06-30,22.2788,28.2010,ha,0.790000,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203119000,2027-07-01,2027-09-30,45.5460,30.7743,ha,1.480001,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203119000,2027-10-01,2027-12-31,32.3352,27.6369,ha,1.170001,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203120000,2027-01-01,2027-03-31,21.3032,23.4101,ha,0.910000,moderate,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203120000,2027-04-01,2027-06-30,41.5649,23.8879,ha,1.739998,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203120000,2027-07-01,2027-09-30,19.2900,26.0676,ha,0.739999,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203120000,2027-10-01,2027-12-31,35.1151,23.4101,ha,1.499998,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203121000,2027-01-01,2027-03-31,50.0456,33.8146,ha,1.480000,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203121000,2027-04-01,2027-06-30,52.4471,34.5047,ha,1.519999,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203121000,2027-07-01,2027-09-30,45.1840,37.6533,ha,1.200001,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203121000,2027-10-01,2027-12-31,36.1816,33.8146,ha,1.069999,moderate,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203122000,2027-01-01,2027-03-31,27.5557,36.7409,ha,0.750001,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203122000,2027-04-01,2027-06-30,66.3585,37.4907,ha,1.769999,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203122000,2027-07-01,2027-09-30,68.7317,40.9117,ha,1.680001,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203122000,2027-10-01,2027-12-31,33.8016,36.7409,ha,0.919999,moderate,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203123000,2027-01-01,2027-03-31,43.6956,28.9375,ha,1.509999,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203123000,2027-04-01,2027-06-30,21.5555,29.5281,ha,0.730000,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203123000,2027-07-01,2027-09-30,20.9446,32.2225,ha,0.649999,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203123000,2027-10-01,2027-12-31,28.3588,28.9375,ha,0.980002,moderate,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203124000,2027-01-01,2027-03-31,26.9347,24.7107,ha,1.090001,moderate,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203124000,2027-04-01,2027-06-30,39.0832,25.2150,ha,1.549998,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203124000,2027-07-01,2027-09-30,24.4891,27.5158,ha,0.890001,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203124000,2027-10-01,2027-12-31,36.8189,24.7107,ha,1.489998,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203125000,2027-01-01,2027-03-31,30.1991,27.9621,ha,1.080001,moderate,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203125000,2027-04-01,2027-06-30,46.5083,28.5327,ha,1.630000,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203125000,2027-07-01,2027-09-30,47.3272,31.1363,ha,1.520001,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203125000,2027-10-01,2027-12-31,31.8768,27.9621,ha,1.140000,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203126000,2027-01-01,2027-03-31,47.4704,32.5140,ha,1.459999,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203126000,2027-04-01,2027-06-30,30.1916,33.1776,ha,0.910000,moderate,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203126000,2027-07-01,2027-09-30,29.3261,36.2051,ha,0.809999,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203126000,2027-10-01,2027-12-31,33.8146,32.5140,ha,1.040001,moderate,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203127000,2027-01-01,2027-03-31,32.1564,37.3912,ha,0.859999,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203127000,2027-04-01,2027-06-30,54.1790,38.1542,ha,1.420001,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203127000,2027-07-01,2027-09-30,37.8886,41.6358,ha,0.910001,moderate,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203127000,2027-10-01,2027-12-31,50.8520,37.3912,ha,1.359999,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203128000,2027-01-01,2027-03-31,26.8241,35.7655,ha,0.749999,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203128000,2027-04-01,2027-06-30,40.1449,36.4954,ha,1.099999,moderate,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203128000,2027-07-01,2027-09-30,29.8692,39.8256,ha,0.750000,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203128000,2027-10-01,2027-12-31,42.5609,35.7655,ha,1.189999,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203129000,2027-01-01,2027-03-31,38.9844,35.7655,ha,1.090000,moderate,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203129000,2027-04-01,2027-06-30,31.3860,36.4954,ha,0.859999,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203129000,2027-07-01,2027-09-30,62.1279,39.8256,ha,1.559999,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203129000,2027-10-01,2027-12-31,55.4365,35.7655,ha,1.549999,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203130000,2027-01-01,2027-03-31,38.9778,24.0604,ha,1.619998,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203130000,2027-04-01,2027-06-30,22.0963,24.5514,ha,0.900002,moderate,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203130000,2027-07-01,2027-09-30,35.3650,26.7917,ha,1.319998,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203130000,2027-10-01,2027-12-31,34.1658,24.0604,ha,1.420001,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203131000,2027-01-01,2027-03-31,26.0113,40.6426,ha,0.640001,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203131000,2027-04-01,2027-06-30,65.5258,41.4720,ha,1.580001,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203131000,2027-07-01,2027-09-30,50.2345,45.2563,ha,1.110000,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203131000,2027-10-01,2027-12-31,26.0113,40.6426,ha,0.640001,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203132000,2027-01-01,2027-03-31,30.0527,38.0414,ha,0.790000,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203132000,2027-04-01,2027-06-30,43.0878,38.8178,ha,1.110001,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203132000,2027-07-01,2027-09-30,55.9151,42.3599,ha,1.320001,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203132000,2027-10-01,2027-12-31,51.3559,38.0414,ha,1.350000,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203133000,2027-01-01,2027-03-31,16.1920,26.9867,ha,0.599999,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203133000,2027-04-01,2027-06-30,28.9143,27.5374,ha,1.050001,moderate,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203133000,2027-07-01,2027-09-30,26.4442,30.0502,ha,0.880001,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203133000,2027-10-01,2027-12-31,34.0032,26.9867,ha,1.259998,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203134000,2027-01-01,2027-03-31,20.1327,27.9621,ha,0.720000,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203134000,2027-04-01,2027-06-30,26.2501,28.5327,ha,0.920001,moderate,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203134000,2027-07-01,2027-09-30,27.7113,31.1363,ha,0.890000,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203134000,2027-10-01,2027-12-31,44.7394,27.9621,ha,1.600001,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203135000,2027-01-01,2027-03-31,20.9228,32.1889,ha,0.650000,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203135000,2027-04-01,2027-06-30,37.1158,32.8458,ha,1.130001,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203135000,2027-07-01,2027-09-30,50.5386,35.8430,ha,1.409999,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203135000,2027-10-01,2027-12-31,51.8241,32.1889,ha,1.609999,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203136000,2027-01-01,2027-03-31,45.4319,28.9375,ha,1.570001,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203136000,2027-04-01,2027-06-30,18.3074,29.5281,ha,0.619999,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203136000,2027-07-01,2027-09-30,29.6447,32.2225,ha,0.920000,moderate,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203136000,2027-10-01,2027-12-31,48.9044,28.9375,ha,1.690001,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203137000,2027-01-01,2027-03-31,27.5394,39.3420,ha,0.700000,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203137000,2027-04-01,2027-06-30,42.5536,40.1449,ha,1.060000,moderate,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203137000,2027-07-01,2027-09-30,72.7214,43.8081,ha,1.659999,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0203137000,2027-10-01,2027-12-31,44.8499,39.3420,ha,1.140001,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205001000,2027-01-01,2027-03-31,31.8963,35.4403,ha,0.900001,moderate,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205001000,2027-04-01,2027-06-30,64.0096,36.1636,ha,1.770001,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205001000,2027-07-01,2027-09-30,56.4328,39.4635,ha,1.430000,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205001000,2027-10-01,2027-12-31,57.4133,35.4403,ha,1.620000,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205002000,2027-01-01,2027-03-31,25.1073,38.0414,ha,0.659999,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205002000,2027-04-01,2027-06-30,64.8257,38.8178,ha,1.669999,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205002000,2027-07-01,2027-09-30,58.4567,42.3599,ha,1.380001,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205002000,2027-10-01,2027-12-31,62.7683,38.0414,ha,1.650000,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205003000,2027-01-01,2027-03-31,45.2596,37.7163,ha,1.200001,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205003000,2027-04-01,2027-06-30,34.2525,38.4860,ha,0.889999,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205003000,2027-07-01,2027-09-30,34.4383,41.9979,ha,0.820001,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205003000,2027-10-01,2027-12-31,35.8305,37.7163,ha,0.950000,moderate,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205004000,2027-01-01,2027-03-31,56.8085,33.8146,ha,1.679999,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205004000,2027-04-01,2027-06-30,57.6228,34.5047,ha,1.669999,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205004000,2027-07-01,2027-09-30,30.4992,37.6533,ha,0.810001,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205004000,2027-10-01,2027-12-31,51.3982,33.8146,ha,1.520000,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205005000,2027-01-01,2027-03-31,39.3290,35.1152,ha,1.119999,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205005000,2027-04-01,2027-06-30,49.8062,35.8318,ha,1.390000,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205005000,2027-07-01,2027-09-30,54.7421,39.1015,ha,1.400000,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205005000,2027-10-01,2027-12-31,42.1382,35.1152,ha,1.199999,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205006000,2027-01-01,2027-03-31,26.2193,23.4101,ha,1.119999,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205006000,2027-04-01,2027-06-30,22.6935,23.8879,ha,0.950000,moderate,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205006000,2027-07-01,2027-09-30,29.9777,26.0676,ha,1.149998,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205006000,2027-10-01,2027-12-31,28.7944,23.4101,ha,1.229999,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205007000,2027-01-01,2027-03-31,31.1972,30.8883,ha,1.010001,moderate,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205007000,2027-04-01,2027-06-30,22.3783,31.5187,ha,0.710001,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205007000,2027-07-01,2027-09-30,32.6751,34.3948,ha,0.950001,moderate,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205007000,2027-10-01,2027-12-31,32.1238,30.8883,ha,1.039999,moderate,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205008000,2027-01-01,2027-03-31,41.0490,40.6426,ha,1.009999,moderate,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205008000,2027-04-01,2027-06-30,38.5690,41.4720,ha,0.930001,moderate,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205008000,2027-07-01,2027-09-30,80.5562,45.2563,ha,1.780000,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205008000,2027-10-01,2027-12-31,34.1398,40.6426,ha,0.840000,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205009000,2027-01-01,2027-03-31,24.3010,32.8392,ha,0.740000,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205009000,2027-04-01,2027-06-30,48.5886,33.5094,ha,1.449999,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205009000,2027-07-01,2027-09-30,58.5074,36.5671,ha,1.600001,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205009000,2027-10-01,2027-12-31,37.4367,32.8392,ha,1.140000,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205010000,2027-01-01,2027-03-31,50.6439,28.6124,ha,1.769998,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205010000,2027-04-01,2027-06-30,25.4008,29.1963,ha,0.870001,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205010000,2027-07-01,2027-09-30,20.7093,31.8604,ha,0.650001,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205010000,2027-10-01,2027-12-31,33.1904,28.6124,ha,1.160001,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205011000,2027-01-01,2027-03-31,57.6832,36.7409,ha,1.570000,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205011000,2027-04-01,2027-06-30,46.8634,37.4907,ha,1.250001,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205011000,2027-07-01,2027-09-30,47.8667,40.9117,ha,1.170000,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205011000,2027-10-01,2027-12-31,60.9899,36.7409,ha,1.660000,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205012000,2027-01-01,2027-03-31,21.4203,35.1152,ha,0.610001,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205012000,2027-04-01,2027-06-30,31.5320,35.8318,ha,0.880000,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205012000,2027-07-01,2027-09-30,29.3261,39.1015,ha,0.749999,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205012000,2027-10-01,2027-12-31,41.0848,35.1152,ha,1.170000,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205013000,2027-01-01,2027-03-31,36.8905,30.2381,ha,1.220001,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205013000,2027-04-01,2027-06-30,32.3980,30.8552,ha,1.050001,moderate,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205013000,2027-07-01,2027-09-30,29.6302,33.6707,ha,0.880000,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205013000,2027-10-01,2027-12-31,42.3333,30.2381,ha,1.399999,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205014000,2027-01-01,2027-03-31,42.4503,33.1643,ha,1.280000,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205014000,2027-04-01,2027-06-30,53.4691,33.8412,ha,1.580000,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205014000,2027-07-01,2027-09-30,33.6056,36.9292,ha,0.910001,moderate,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205014000,2027-10-01,2027-12-31,50.7414,33.1643,ha,1.530001,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205015000,2027-01-01,2027-03-31,29.4187,28.2872,ha,1.040000,moderate,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205015000,2027-04-01,2027-06-30,46.4718,28.8645,ha,1.609998,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205015000,2027-07-01,2027-09-30,34.9632,31.4984,ha,1.109999,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205015000,2027-10-01,2027-12-31,33.0960,28.2872,ha,1.169999,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205701000,2027-01-01,2027-03-31,40.9678,34.1398,ha,1.200001,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205701000,2027-04-01,2027-06-30,55.0417,34.8365,ha,1.580001,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205701000,2027-07-01,2027-09-30,30.0321,38.0153,ha,0.790000,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205701000,2027-10-01,2027-12-31,56.3307,34.1398,ha,1.650001,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205702000,2027-01-01,2027-03-31,23.1175,29.2626,ha,0.790002,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205702000,2027-04-01,2027-06-30,30.7556,29.8598,ha,1.030000,moderate,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205702000,2027-07-01,2027-09-30,21.1800,32.5846,ha,0.650000,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205702000,2027-10-01,2027-12-31,46.5275,29.2626,ha,1.589999,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205703000,2027-01-01,2027-03-31,53.2677,41.9431,ha,1.269999,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205703000,2027-04-01,2027-06-30,28.2474,42.7991,ha,0.660000,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205703000,2027-07-01,2027-09-30,66.7874,46.7045,ha,1.429999,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205703000,2027-10-01,2027-12-31,54.9455,41.9431,ha,1.310001,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205704000,2027-01-01,2027-03-31,52.3541,31.5386,ha,1.660001,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205704000,2027-04-01,2027-06-30,26.3895,32.1823,ha,0.820000,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205704000,2027-07-01,2027-09-30,60.4045,35.1189,ha,1.720000,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205704000,2027-10-01,2027-12-31,18.9232,31.5386,ha,0.600001,low,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205705000,2027-01-01,2027-03-31,29.3310,30.2381,ha,0.970001,moderate,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205705000,2027-04-01,2027-06-30,52.7624,30.8552,ha,1.710000,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205705000,2027-07-01,2027-09-30,50.5060,33.6707,ha,1.499999,high,synthetic_demo,demo-2026-09-v1
bell_pepper,mun_0205705000,2027-10-01,2027-12-31,45.3571,30.2381,ha,1.499998,high,synthetic_demo,demo-2026-09-v1
